,Integral Bipartite OMD 𝜂=0.015517556536555207,Integral Bipartite OMD 𝜂=0.01,Integral Bipartite OMD 𝜂=0.05,Integral Bipartite OMD 𝜂=0.1,Integral Bipartite OMD 𝜂=0.15,Integral Bipartite OMD 𝜂=0.2,Integral Bipartite OMD 𝜂=0.25,Optimal Static Cache
43,0.8863636363636364,0.8522727272727273,0.8863636363636364,0.8863636363636364,0.8181818181818182,0.8409090909090909,0.8295454545454546,0.8295454545454546
44,0.8888888888888888,0.8555555555555555,0.8888888888888888,0.8888888888888888,0.8111111111111111,0.8444444444444444,0.8222222222222222,0.8333333333333334
45,0.8913043478260869,0.8586956521739131,0.8804347826086957,0.8913043478260869,0.8043478260869565,0.8478260869565217,0.8152173913043478,0.8369565217391305
46,0.8936170212765957,0.8617021276595744,0.8829787234042553,0.8829787234042553,0.8085106382978723,0.8404255319148937,0.8085106382978723,0.8404255319148937
47,0.8958333333333334,0.8645833333333334,0.8854166666666666,0.8854166666666666,0.8125,0.84375,0.8125,0.8333333333333334
48,0.8979591836734694,0.8673469387755102,0.8877551020408163,0.8775510204081632,0.8163265306122449,0.8469387755102041,0.8061224489795918,0.826530612244898
49,0.9,0.87,0.88,0.88,0.82,0.85,0.81,0.83
50,0.9019607843137255,0.8725490196078431,0.8725490196078431,0.8823529411764706,0.8137254901960784,0.8529411764705882,0.803921568627451,0.8333333333333334
51,0.9038461538461539,0.875,0.8653846153846154,0.8846153846153846,0.8173076923076923,0.8557692307692307,0.7980769230769231,0.8365384615384616
52,0.8962264150943396,0.8773584905660378,0.8679245283018868,0.8867924528301887,0.8207547169811321,0.8584905660377359,0.7830188679245284,0.839622641509434
53,0.8981481481481481,0.8796296296296297,0.8703703703703703,0.8888888888888888,0.8055555555555556,0.8611111111111112,0.7870370370370371,0.8425925925925926
54,0.9,0.8818181818181818,0.8727272727272727,0.8909090909090909,0.8090909090909091,0.8545454545454545,0.7909090909090909,0.8454545454545455
55,0.9017857142857143,0.8839285714285714,0.875,0.8928571428571429,0.8125,0.8571428571428571,0.7767857142857143,0.8482142857142857
56,0.9035087719298246,0.8859649122807017,0.8771929824561403,0.8859649122807017,0.8157894736842105,0.8596491228070176,0.7719298245614035,0.8508771929824561
57,0.9051724137931034,0.8793103448275862,0.8793103448275862,0.8793103448275862,0.8103448275862069,0.853448275862069,0.7758620689655172,0.853448275862069
58,0.9067796610169492,0.8813559322033898,0.8728813559322034,0.8728813559322034,0.8135593220338984,0.847457627118644,0.7796610169491526,0.8559322033898306
59,0.9083333333333333,0.8833333333333333,0.8666666666666667,0.875,0.8166666666666667,0.85,0.775,0.8583333333333333
60,0.9098360655737705,0.8852459016393442,0.8688524590163934,0.8688524590163934,0.8114754098360656,0.8524590163934426,0.7704918032786885,0.860655737704918
61,0.9112903225806451,0.8870967741935484,0.8709677419354839,0.8709677419354839,0.8145161290322581,0.8548387096774194,0.7741935483870968,0.8629032258064516
62,0.9126984126984127,0.8888888888888888,0.873015873015873,0.8650793650793651,0.8174603174603174,0.8492063492063492,0.7777777777777778,0.8492063492063492
63,0.90625,0.890625,0.875,0.859375,0.8203125,0.8359375,0.7734375,0.8515625
64,0.9,0.8846153846153846,0.8769230769230769,0.8615384615384616,0.823076923076923,0.8384615384615385,0.7692307692307693,0.8538461538461538
65,0.9015151515151515,0.8787878787878788,0.8787878787878788,0.8636363636363636,0.8181818181818182,0.8333333333333334,0.7651515151515151,0.8560606060606061
66,0.9029850746268657,0.8805970149253731,0.8805970149253731,0.8656716417910447,0.8134328358208955,0.8208955223880597,0.7686567164179104,0.8582089552238806
67,0.9044117647058824,0.875,0.8823529411764706,0.8602941176470589,0.8161764705882353,0.8161764705882353,0.7720588235294118,0.8602941176470589
68,0.9057971014492754,0.8768115942028986,0.8840579710144928,0.855072463768116,0.8188405797101449,0.8188405797101449,0.7753623188405797,0.8623188405797102
69,0.9071428571428571,0.8785714285714286,0.8857142857142857,0.8571428571428571,0.8214285714285714,0.8214285714285714,0.7785714285714286,0.8642857142857143
70,0.9014084507042254,0.8732394366197183,0.8873239436619719,0.8591549295774648,0.823943661971831,0.823943661971831,0.7816901408450704,0.8661971830985915
71,0.9027777777777778,0.8680555555555556,0.8888888888888888,0.8541666666666666,0.8263888888888888,0.8263888888888888,0.7777777777777778,0.8611111111111112
72,0.9041095890410958,0.8698630136986302,0.8904109589041096,0.8493150684931506,0.8287671232876712,0.821917808219178,0.773972602739726,0.863013698630137
73,0.8986486486486487,0.8716216216216216,0.8918918918918919,0.8445945945945946,0.831081081081081,0.8175675675675675,0.777027027027027,0.8648648648648649
74,0.8933333333333333,0.8733333333333333,0.8933333333333333,0.8466666666666667,0.8266666666666667,0.8133333333333334,0.7666666666666667,0.8666666666666667
75,0.8947368421052632,0.875,0.8947368421052632,0.8421052631578947,0.8289473684210527,0.8157894736842105,0.7697368421052632,0.8618421052631579
76,0.8961038961038961,0.8766233766233766,0.8961038961038961,0.8441558441558441,0.8311688311688312,0.8181818181818182,0.7662337662337663,0.8636363636363636
77,0.8974358974358975,0.8717948717948718,0.8974358974358975,0.8461538461538461,0.8269230769230769,0.8141025641025641,0.7628205128205128,0.8653846153846154
78,0.8987341772151899,0.8670886075949367,0.8987341772151899,0.8481012658227848,0.8291139240506329,0.8164556962025317,0.759493670886076,0.8670886075949367
79,0.9,0.86875,0.89375,0.85,0.825,0.81875,0.7625,0.86875
80,0.9012345679012346,0.8703703703703703,0.8950617283950617,0.8518518518518519,0.8271604938271605,0.8209876543209876,0.7654320987654321,0.8703703703703703
81,0.9024390243902439,0.8719512195121951,0.8963414634146342,0.8475609756097561,0.823170731707317,0.823170731707317,0.7621951219512195,0.8658536585365854
82,0.8975903614457831,0.8734939759036144,0.8975903614457831,0.8433734939759037,0.8253012048192772,0.8253012048192772,0.7650602409638554,0.8674698795180723
83,0.8988095238095238,0.8690476190476191,0.8988095238095238,0.8392857142857143,0.8273809523809523,0.8273809523809523,0.7619047619047619,0.8690476190476191
84,0.9,0.8705882352941177,0.9,0.8411764705882353,0.8235294117647058,0.8294117647058824,0.7588235294117647,0.8705882352941177
85,0.9011627906976745,0.872093023255814,0.8895348837209303,0.8372093023255814,0.8197674418604651,0.8255813953488372,0.7616279069767442,0.872093023255814
86,0.9022988505747126,0.8735632183908046,0.8908045977011494,0.8390804597701149,0.8160919540229885,0.8275862068965517,0.764367816091954,0.8735632183908046
87,0.9034090909090909,0.875,0.8863636363636364,0.8409090909090909,0.8068181818181818,0.8181818181818182,0.7613636363636364,0.875
88,0.9044943820224719,0.8651685393258427,0.8820224719101124,0.8426966292134831,0.8089887640449438,0.8202247191011236,0.7640449438202247,0.8764044943820225
89,0.9055555555555556,0.8666666666666667,0.8833333333333333,0.8444444444444444,0.8111111111111111,0.8222222222222222,0.7666666666666667,0.8777777777777778
90,0.9065934065934066,0.8681318681318682,0.8846153846153846,0.8461538461538461,0.8076923076923077,0.8186813186813187,0.7692307692307693,0.8736263736263736
